"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Thu","Tue","Wed","year","temp","max","min","collisions"
"1334",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,75.3,84.9,64,650
"1335",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,74.3,82.9,68,655
"1336",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,75.4,82.9,70,602
"1337",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,72.1,75,68,577
"1338",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,76,87.1,68,600
"1339",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,75.7,87.1,69.1,639
"1340",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,76.4,82.9,69.1,612
"1341",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,77.9,87.1,69.1,627
"1342",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,80.6,89.1,71.1,684
"1343",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,76.4,89.1,71.1,629
"1344",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,72.9,81,64.9,631
"1345",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,70.5,80.1,63,633
"1346",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,69,78.1,63,584
"1347",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,65.7,75.9,63,614
"1348",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,67.1,78.1,60.1,671
"1349",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,72.1,81,60.1,618
"1350",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017,64.3,81,55,681
"1351",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2017,69.3,80.1,59,532
"1352",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2017,75.6,84.9,61,707
"1353",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2017,67.8,84.9,62.1,608
"1354",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2017,64.4,72,59,790
"1355",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017,64.9,71.1,57.9,740
"1356",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2017,65.4,75.9,55,735
"1357",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2017,69,78.1,55,680
"1358",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2017,71.4,82.9,59,738
"1359",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2017,74,82.9,64,728
"1360",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017,74.2,81,66.9,827
"1361",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2017,70.7,81,68,672
"1362",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2017,72.3,78.1,68,661
"1363",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2017,74.2,79,69.1,583
"1364",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2017,75.4,80.1,71.1,535
"1365",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017,74.3,82,66,614
"1366",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2017,78.6,91,69.1,726
"1367",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2017,73.8,88,68,656
"1368",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2017,76,87.1,68,696
"1369",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2017,73.9,87.1,66.9,740
"1370",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017,61.5,79,55,757
"1371",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2017,61.4,73,50,739
"1372",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2017,62.5,73,52,687
"1373",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2017,64,75,55.9,711
"1374",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2017,71.7,82.9,55.9,657
"1375",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2017,73.3,82.9,64.9,649
"1376",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2017,73.9,77,71.1,546
"1377",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2017,73.8,81,66,768
"1378",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2017,69.7,81,64.9,628
"1379",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2017,60.7,77,55.9,603
"1380",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2017,58.3,66.9,52,658
"1381",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2017,61,73.9,53.1,641
"1382",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2017,49.8,69.1,42.1,736
"1383",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2017,58.5,72,42.1,737
"1384",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2017,63.2,72,50,766
"1385",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2017,64.8,73,55.9,823
"1386",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2017,66.7,75.9,57,669
"1387",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2017,69.7,73.9,61,685
"1388",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2017,63.2,68,57.9,648
"1389",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2017,56.2,66.9,53.1,658
"1390",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2017,53.8,62.1,46.9,759
"1391",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2017,55.6,66.9,46,832
"1392",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2017,52,61,46,696
"1393",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,50,57,43,607
"1394",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2017,63.4,72,43,746
"1395",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2017,66.8,73.9,57.9,776
"1396",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2017,62.1,68,51.1,682
"1397",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2017,46,66,39.9,710
"1398",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,42.8,48.9,39,662
"1399",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2017,46.6,55,39,702
"1400",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2017,41.3,55,28.9,724
"1401",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2017,43.8,46.9,32,699
"1402",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2017,41.3,48,35.1,647
"1403",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,42.7,48.9,35.1,713
"1404",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2017,51.4,57,37,811
"1405",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2017,43.6,57,39,814
"1406",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2017,41.5,59,36,748
"1407",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2017,48,57.9,36,790
"1408",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,51,57.9,41,774
"1409",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2017,36.6,55.9,30.9,469
"1410",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2017,41.2,50,30.9,502
"1411",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2017,43.5,51.1,39,635
"1412",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2017,43.3,53.1,36,649
"1413",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,53.6,63,36,701
"1414",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2017,43.7,63,37.9,663
"1415",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,48.8,53.1,37.9,772
"1416",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,45.1,51.1,39.9,684
"1417",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,54.2,61,39.9,704
"1418",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,49.3,61,39.9,651
"1419",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,40.8,59,37,693
"1420",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,37.1,44.1,34,682
"1421",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,36.6,41,28.9,725
"1422",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,43.7,50,33.1,687
"1423",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,26.9,50,19.9,709
"1424",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,27.2,32,19.9,883
"1425",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,23.6,32,19.9,999
"1426",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,38.7,46,32,706
"1427",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,49.5,55,34,657
"1428",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,46,55,37.9,700
"1429",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,35.6,51.1,32,742
"1430",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,40,50,32,720
"1431",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,35.7,41,30.9,333
"1432",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,26.4,37.9,24.1,543
"1433",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,21.8,28,19,577
"1434",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,16.2,24.1,12.9,609
"1435",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,15.4,21.9,10.9,598
"1436",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2018,11.7,21,7,454
"1437",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2018,17.9,26.1,7,654
"1438",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2018,21.6,30,12.9,645
"1439",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2018,25.7,30,16,464
"1440",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,14.9,28.9,9,700
"1441",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2018,22.5,30,5,720
"1442",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2018,35.6,44.1,17.1,684
"1443",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2018,35.1,44.1,30,687
"1444",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2018,44.7,53.1,30,696
"1445",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,54.5,61,41,704
"1446",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2018,21.4,30,15.1,523
"1447",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2018,29.1,36,16,617
"1448",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2018,33.6,36,25,611
"1449",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2018,24.7,36,18,634
"1450",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,30.4,37.9,18,599
"1451",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2018,45.1,50,41,559
"1452",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2018,46.7,60.1,37.9,531
"1453",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2018,41.3,60.1,33.1,615
"1454",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2018,28.2,44.1,23,602
"1455",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,30.7,37.9,23,677
"1456",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2018,43.3,55,39.9,531
"1457",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2018,33.1,46.9,28.9,579
"1458",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2018,24.9,36,18,596
"1459",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,37.5,45,18,594
"1460",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,31.9,45,21,617
"1461",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,36.6,46,28.9,706
"1462",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,31,39.9,26.1,545
"1463",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,32.9,45,26.1,653
"1464",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,31,45,25,616
"1465",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,29.9,35.1,25,583
"1466",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,48.4,62.1,39.9,543
"1467",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,32.1,39,26.1,613
"1468",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,41.1,53.1,26.1,671
"1469",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,51,60.1,35.1,645
"1470",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,55.3,62.1,43,582
"1471",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,42.5,48.9,33.1,435
"1472",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,54.4,66.9,36,535
"1473",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,65.9,78.1,46.9,601
"1474",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,48.7,78.1,37,550
"1475",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,37.6,39.9,35.6,548
"1476",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,45.7,52,39.9,557
"1477",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,46.5,55.9,39,631
"1478",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,49.7,61,39,654
"1479",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2018,55.6,61,42.1,619
"1480",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2018,39.8,54,33.8,884
"1481",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2018,37,44.1,33.1,616
"1482",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2018,38.6,46.9,32,676
"1483",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2018,35.6,46.9,32,517
"1484",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2018,35.7,39,33.1,633
"1485",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2018,35.3,42.1,30,751
"1486",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2018,37.8,45,32,679
"1487",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2018,35.8,43,32,578
"1488",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2018,34.8,41,30.9,652
"1489",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2018,36.8,48,30.9,689
"1490",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2018,35.9,48,32,753
"1491",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2018,39.4,46.9,28,686
"1492",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2018,35,46.9,30,597
"1493",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2018,34.6,39,30,477
"1494",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2018,37.7,50,30.9,759
"1495",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2018,41.6,50,32,732
"1496",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2018,40.6,50,33.1,710
"1497",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2018,39.8,50,34,627
"1498",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2018,43.9,52,34,629
"1499",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2018,50.8,53.1,37.9,613
"1500",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2018,52.5,62.1,48,580
"1501",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,39.4,60.1,33.1,562
"1502",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,40.6,43,33.1,551
"1503",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,46.7,55.9,39,554
"1504",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,40.2,55.9,34,531
"1505",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,44.8,62.1,34,515
"1506",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,38,48.9,32,625
"1507",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,42.9,51.1,32,668
"1508",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,44.2,51.1,37.9,612
"1509",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,51.5,63,37,610
"1510",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,67.3,82,46,755
"1511",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,45.5,59,37.4,741
"1512",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,44.6,60.1,39,600
"1513",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,43.9,55,37,662
"1514",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,45,55,37,706
"1515",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,42,50,37,707
"1516",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,54.7,68,44.1,675
"1517",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,55.6,68,46,671
"1518",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,56.3,66,46,626
"1519",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,59.7,70,52,729
"1520",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,55.7,70,51.1,690
"1521",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,48,59,44.1,656
"1522",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2018,61.1,80.1,44.1,713
"1523",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2018,77,89.1,64.9,792
"1524",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2018,80.9,91.9,64.9,790
"1525",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2018,76.3,91.9,70,723
"1526",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2018,62.5,75,54,695
"1527",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2018,61.7,77,53.1,736
"1528",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2018,63,77,53.1,711
"1529",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2018,59.4,77,54,663
"1530",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2018,64.2,73,54,805
"1531",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2018,58,70,51.8,689
"1532",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2018,69.5,88,52,778
"1533",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2018,62.4,66.9,57.9,686
"1534",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2018,61.2,71.1,55.4,732
"1535",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2018,64.3,71.1,55.9,616
"1536",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2018,68.1,81,55.9,626
"1537",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2018,63,79,55,689
"1538",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2018,66.7,81,55,729
"1539",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2018,73.2,82.9,59,770
"1540",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2018,75.3,86,63,799
"1541",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2018,60.4,80.1,55.9,408
"1542",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2018,72.8,89.1,55.9,809
"1543",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2018,70,89.1,62.1,708
"1544",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2018,64.8,78.1,61,698
"1545",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,70.2,81,63,751
"1546",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2018,58.8,71.1,51.1,698
"1547",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,65.6,75,51.1,688
"1548",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,63.8,75,57.9,651
"1549",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,63.6,71.1,57.9,693
"1550",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,69.1,82,60.1,757
"1551",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2018,63.9,73,57.9,686
"1552",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,64.6,75,57,720
"1553",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,68.7,78.1,57,706
"1554",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,75.8,84,63,833
"1555",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,70.2,84,63,728
"1556",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2018,80.9,91,66,808
"1557",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,80.6,91,73,812
"1558",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,75.9,88,69.1,698
"1559",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,74,82.9,64.9,815
"1560",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,71,82.9,64.9,728
"1561",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2018,74.1,84,66,733
"1562",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,70.5,81,61,762
"1563",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,69.3,78.1,61,540
"1564",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,73.3,82.9,66,737
"1565",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,79,89.1,70,845
"1566",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2018,86.6,96.1,79,719
"1567",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2018,82.5,91.9,78.1,678
"1568",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2018,80.4,91.9,77,406
"1569",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2018,81,90,75.9,720
"1570",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2018,78.2,90,73.9,654
"1571",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2018,75.7,87.1,62.1,672
"1572",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2018,80.8,93,66.9,727
"1573",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2018,80.9,93,72,627
"1574",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2018,74.3,88,64,642
"1575",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2018,75.5,84,64,726
"1576",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2018,81.5,90,69.1,719
"1577",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2018,79.2,86,69.8,680
"1578",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2018,74.4,88,66,688
"1579",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2018,74.4,84.9,66,739
"1580",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2018,74.2,82.9,66,700
"1581",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2018,75.6,80.1,70,614
"1582",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2018,77.8,82,73,654
"1583",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2018,75.8,82,72,657
"1584",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2018,76.5,82.9,71.6,606
"1585",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2018,78.9,86,70,753
"1586",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2018,74.6,82,70,580
"1587",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2018,73,82,68,709
"1588",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,77.2,84,68,660
"1589",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,80.8,86,73.9,722
"1590",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,77,86,73,749
"1591",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,84.4,91.9,73,632
"1592",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,82.5,88,75.2,658
"1593",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,80.4,90,73.9,656
"1594",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,80.7,90,73,709
"1595",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,79.3,86,72,707
"1596",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,73.6,84,71.1,617
"1597",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,74.1,82,71.1,701
