date,wban,f0_
2018-08-03,94761,9.5
2018-08-03,64775,9.8
2018-08-03,94790,9.1
2018-08-03,04724,9.5
2018-08-03,94740,8.3
2018-08-03,54778,9.7
2018-08-03,94725,10
2018-08-03,14733,10
2018-08-03,64776,10
2018-08-03,54780,999.9
2018-08-03,94704,9.8
2018-08-03,99999,330.998201521785
2018-08-03,64758,999.9
2018-08-03,64756,999.9
2018-08-03,04741,5.3
2018-08-03,64761,9.5
2018-08-03,00465,8.3
2018-08-03,14714,9.8
2018-08-03,54746,8
2018-08-03,04720,8.1
2018-08-03,14735,8.9
2018-08-03,54787,10
2018-08-03,14748,8.6
2018-08-03,14732,10
2018-08-03,14747,9.6
2018-08-03,94789,10
2018-08-03,54790,9.6
2018-08-03,54773,9.4
2018-08-03,14715,10
2018-08-03,14771,9.9
2018-08-03,14768,9.8
2018-08-02,99999,331.52898232644213
2018-08-02,00465,10
2018-08-02,64761,8.5
2018-08-02,54746,9.3
2018-08-02,04725,9.5
2018-08-02,14719,9.3
2018-08-02,94745,9.7
2018-08-02,54757,9.9
2018-08-02,94790,9.4
2018-08-02,04789,9.7
2018-08-02,14733,9.8
2018-08-02,54773,9.7
2018-08-02,04720,10
2018-08-02,14735,9.7
2018-08-02,14771,9.4
2018-08-02,14748,9.8
2018-08-02,14768,10
2018-08-02,14715,9.8
2018-08-02,94789,10
2018-08-02,94725,10
2018-08-02,64758,999.9
2018-08-02,64756,999.9
2018-08-02,04741,13.9
2018-08-02,14714,13.7
2018-08-02,64775,8.9
2018-08-02,04781,10
2018-08-02,94740,9.8
2018-08-02,54787,10
2018-08-02,14750,8.9
2018-08-02,04724,9.5
2018-08-02,54790,9.9
2018-08-02,94728,10
2018-08-02,14757,9.6
2018-08-02,94761,9.7
2018-08-02,14732,10
2018-08-02,14747,10
2018-08-02,54780,999.9
2018-08-02,54778,10
2018-08-02,64776,10
2018-08-02,94704,10
2018-08-01,99999,329.97401175521748
2018-08-01,00465,10
2018-08-01,54746,7.7
2018-08-01,04789,8.8
2018-08-01,54757,9.9
2018-08-01,14757,8.7
2018-08-01,14732,9.8
2018-08-01,14719,9.8
2018-08-01,54790,10
2018-08-01,94745,7.5
2018-08-01,14748,10
2018-08-01,04720,10
2018-08-01,94789,10
2018-08-01,54773,9.3
2018-08-01,64775,10
2018-08-01,14750,9.8
2018-08-01,04781,10
2018-08-01,14747,9.8
2018-08-01,54780,999.9
2018-08-01,14771,10
2018-08-01,94725,10
2018-08-01,94704,10
2018-08-01,64776,10
2018-08-01,64756,999.9
2018-08-01,64758,999.9
2018-08-01,04741,10.4
2018-08-01,14714,8.7
2018-08-01,64761,10
2018-08-01,94728,8.9
2018-08-01,54787,10
2018-08-01,14735,8.9
2018-08-01,04725,8.7
2018-08-01,94761,10
2018-08-01,14733,10
2018-08-01,94740,9.5
2018-08-01,14768,10
2018-08-01,54778,10
2018-08-01,04724,10
2018-08-01,94790,9.9
2018-08-01,14715,10
2018-07-31,99999,333.98951668584311
2018-07-31,64758,999.9
2018-07-31,14714,14.3
2018-07-31,64761,10
2018-07-31,54757,7.4
2018-07-31,14748,7.2
2018-07-31,04724,9.5
2018-07-31,04789,8.9
2018-07-31,14733,10
2018-07-31,14750,9.4
2018-07-31,94790,8.7
2018-07-31,14771,10
2018-07-31,54790,9.6
2018-07-31,14719,10
2018-07-31,54773,9.7
2018-07-31,94740,9.2
2018-07-31,14715,10
2018-07-31,64775,10
2018-07-31,14768,10
2018-07-31,54778,10
2018-07-31,94745,9.9
2018-07-31,94728,9.5
2018-07-31,94789,10
2018-07-31,54787,10
2018-07-31,64756,999.9
2018-07-31,04741,14.2
2018-07-31,00465,9.1
2018-07-31,04720,9.4
2018-07-31,14747,10
2018-07-31,04725,9
2018-07-31,14757,9.1
2018-07-31,04781,10
2018-07-31,94761,10
2018-07-31,54746,9.8
2018-07-31,14735,10
2018-07-31,94704,10
2018-07-31,54780,999.9
2018-07-31,14732,10
2018-07-31,94725,10
2018-07-31,64776,10
2018-07-30,64758,999.9
2018-07-30,64761,10
2018-07-30,00465,9.8
2018-07-30,54757,6.6
2018-07-30,04720,8.1
2018-07-30,14719,9.4
2018-07-30,54787,10
2018-07-30,54790,9.7
2018-07-30,54746,10
2018-07-30,04781,10
2018-07-30,94725,10
2018-07-30,14748,9.2
2018-07-30,94704,9.8
2018-07-30,54778,10
2018-07-30,94745,10
2018-07-30,14768,10
2018-07-30,14715,9.9
2018-07-30,14732,10
2018-07-30,04725,10
2018-07-30,54773,9.8
2018-07-30,14733,10
2018-07-30,94790,10
2018-07-30,14735,10
2018-07-30,99999,332.69933048597363
2018-07-30,64756,999.9
2018-07-30,04741,15
2018-07-30,14714,15.2
2018-07-30,94728,9.8
2018-07-30,14750,8.9
2018-07-30,04789,9.7
2018-07-30,94761,10
2018-07-30,94789,10
2018-07-30,64775,10
2018-07-30,14771,9.9
2018-07-30,64776,10
2018-07-30,54780,999.9
2018-07-30,04724,9.9
2018-07-30,94740,9.6
2018-07-30,14747,10
2018-07-30,14757,10
2018-07-29,64758,999.9
2018-07-29,64761,8.7
2018-07-29,14714,14.8
2018-07-29,04720,8.9
2018-07-29,54778,10
2018-07-29,54746,10
2018-07-29,54790,9.8
2018-07-29,14748,10
2018-07-29,64775,10
2018-07-29,94725,10
2018-07-29,14735,10
2018-07-29,14715,10
2018-07-29,14771,10
2018-07-29,14768,10
2018-07-29,94790,10
2018-07-29,04725,10
2018-07-29,14733,10
2018-07-29,94745,10
2018-07-29,14757,9.1
2018-07-29,54780,999.9
2018-07-29,54787,10
2018-07-29,54757,9.9
2018-07-29,99999,334.4350573367679
2018-07-29,64756,999.9
2018-07-29,04741,15
2018-07-29,00465,10
2018-07-29,94740,10
2018-07-29,04789,10
2018-07-29,14719,9
2018-07-29,04724,9.9
2018-07-29,94761,9.6
2018-07-29,54773,10
2018-07-29,94728,10
2018-07-29,64776,10
2018-07-29,14732,10
2018-07-29,14750,10
2018-07-29,14747,10
2018-07-29,94789,10
2018-07-29,94704,10
2018-07-29,04781,10
2018-07-28,99999,328.44010063187392
2018-07-28,64756,999.9
2018-07-28,04741,9.7
2018-07-28,00465,10
2018-07-28,04789,9.6
2018-07-28,14757,9.4
2018-07-28,94740,8.3
2018-07-28,94745,7.3
2018-07-28,04725,8.5
2018-07-28,14735,9.4
2018-07-28,54790,8.6
2018-07-28,14719,9
2018-07-28,14748,8.9
2018-07-28,54787,9.8
2018-07-28,14747,10
2018-07-28,94704,10
2018-07-28,94790,10
2018-07-28,14715,10
2018-07-28,54773,9.6
2018-07-28,14768,10
2018-07-28,14732,10
2018-07-28,14771,10
2018-07-28,54778,10
2018-07-28,64758,999.9
2018-07-28,64761,9.5
2018-07-28,14714,8.6
2018-07-28,54746,6.4
2018-07-28,04720,10
2018-07-28,14750,9.7
2018-07-28,04724,9.8
2018-07-28,04781,9.8
2018-07-28,54757,9.8
2018-07-28,64775,8.9
2018-07-28,14733,9.8
2018-07-28,94728,6.5
2018-07-28,94761,8.7
2018-07-28,64776,9.1
2018-07-28,94725,9.9
2018-07-28,94789,9.7
2018-07-28,54780,999.9
2018-07-27,99999,328.98062247839107
2018-07-27,64756,999.9
2018-07-27,04741,10.5
2018-07-27,00465,9.9
2018-07-27,04789,8.8
2018-07-27,14750,8
2018-07-27,14715,10
2018-07-27,54746,9
2018-07-27,14719,8.7
2018-07-27,54773,9.9
2018-07-27,04720,9.9
2018-07-27,94790,9.5
2018-07-27,14735,9.6
2018-07-27,94745,9.1
2018-07-27,64776,10
2018-07-27,64775,10
2018-07-27,94728,8.2
2018-07-27,94789,10
2018-07-27,14771,9.6
2018-07-27,94725,10
2018-07-27,94704,10
2018-07-27,14748,9.9
2018-07-27,54787,9.8
2018-07-27,64758,999.9
2018-07-27,14714,10.4
2018-07-27,64761,8
2018-07-27,14757,9.2
2018-07-27,14732,10
2018-07-27,54757,10
2018-07-27,04724,10
2018-07-27,14733,10
2018-07-27,14747,9.8
2018-07-27,04725,9.7
2018-07-27,14768,10
2018-07-27,94761,10
2018-07-27,04781,9.5
2018-07-27,54778,10
2018-07-27,54790,8.5
2018-07-27,54780,999.9
2018-07-27,94740,9.9
2018-07-26,99999,331.63672225416883
2018-07-26,04741,11.8
2018-07-26,64761,8.6
2018-07-26,14714,8.9
2018-07-26,14715,9.6
2018-07-26,14748,8.5
2018-07-26,14719,8.8
2018-07-26,04725,6.3
2018-07-26,14732,9.9
2018-07-26,94728,9
2018-07-26,54757,6.8
2018-07-26,04781,9.6
2018-07-26,94745,8.7
2018-07-26,94725,8.6
2018-07-26,94740,9.3
2018-07-26,14733,8.6
2018-07-26,14747,10
2018-07-26,54787,9.1
2018-07-26,64756,999.9
2018-07-26,64758,999.9
2018-07-26,54746,9.2
2018-07-26,00465,6.2
2018-07-26,54790,8.8
2018-07-26,04789,9.8
2018-07-26,64775,7.8
2018-07-26,14757,7.8
2018-07-26,14750,9
2018-07-26,64776,8.8
2018-07-26,14735,9.7
2018-07-26,94704,8.1
2018-07-26,94761,9
2018-07-26,94789,9.6
2018-07-26,04720,7.6
2018-07-26,54773,8.6
2018-07-26,04724,8.5
2018-07-26,94790,7.7
2018-07-26,54778,7.8
2018-07-26,54780,999.9
2018-07-26,14768,8.6
2018-07-26,14771,9.5
2018-07-25,04720,9.4
2018-07-25,04725,7.3
2018-07-25,04789,9.3
2018-07-25,54790,9.7
2018-07-25,64758,999.9
2018-07-25,14714,7.3
2018-07-25,64761,8.2
2018-07-25,14719,9
2018-07-25,94789,9.6
2018-07-25,54787,9.8
2018-07-25,54773,8
2018-07-25,94728,7.4
2018-07-25,14768,8.9
2018-07-25,14750,10
2018-07-25,54780,999.9
2018-07-25,99999,328.74005540805769
2018-07-25,64756,999.9
2018-07-25,04741,10.7
2018-07-25,00465,8.5
2018-07-25,54757,7.8
2018-07-25,14747,8.7
2018-07-25,14757,9.7
2018-07-25,14748,7.6
2018-07-25,04724,7.6
2018-07-25,94740,8.7
2018-07-25,94790,8.3
2018-07-25,14733,8.7
2018-07-25,64775,7.8
2018-07-25,14735,9.8
2018-07-25,04781,9.6
2018-07-25,94745,8
2018-07-25,54778,8.6
2018-07-25,94725,9
2018-07-25,94704,9.5
2018-07-25,14732,9.4
2018-07-25,14771,8.2
2018-07-25,94761,7.7
2018-07-25,14715,9.7
2018-07-25,64776,9.9
2018-07-24,99999,331.16436808118539
2018-07-24,04725,7.5
2018-07-24,94745,9.8
2018-07-24,64758,999.9
2018-07-24,64756,999.9
2018-07-24,54746,8
2018-07-24,04741,12.3
2018-07-24,64761,8.3
2018-07-24,14714,10
2018-07-24,54778,8.1
2018-07-24,04781,10
2018-07-24,54773,8.1
2018-07-24,54790,9
2018-07-24,14771,9.4
2018-07-24,94740,10
2018-07-24,14757,9.7
2018-07-24,54787,10
2018-07-24,14750,9.5
2018-07-24,94789,10
2018-07-24,14768,9.6
2018-07-24,94704,9.9
2018-07-24,00465,10
2018-07-24,14748,8.2
2018-07-24,14719,8.3
2018-07-24,04789,9.7
2018-07-24,14732,10
2018-07-24,54757,9.1
2018-07-24,04720,10
2018-07-24,94728,8.7
2018-07-24,64775,8
2018-07-24,94761,9.1
2018-07-24,94790,8.2
2018-07-24,04724,9.6
2018-07-24,14747,9
2018-07-24,94725,9.6
2018-07-24,14715,9.7
2018-07-24,14733,10
2018-07-24,54780,999.9
2018-07-24,14735,10
2018-07-24,64776,10
2018-07-23,99999,331.56841617425584
2018-07-23,64758,999.9
2018-07-23,14714,5.4
2018-07-23,64761,7
2018-07-23,00465,10
2018-07-23,54790,8.6
2018-07-23,14732,10
2018-07-23,04725,9.3
2018-07-23,14748,8.6
2018-07-23,54787,9.5
2018-07-23,04781,8.7
2018-07-23,94761,9.5
2018-07-23,94790,9.7
2018-07-23,14733,9.8
2018-07-23,64776,9.3
2018-07-23,94725,10
2018-07-23,54780,999.9
2018-07-23,14768,9.5
2018-07-23,54757,9
2018-07-23,14757,7.6
2018-07-23,64756,999.9
2018-07-23,54746,9.5
2018-07-23,04741,9.3
2018-07-23,04789,9
2018-07-23,14719,8.3
2018-07-23,94745,6.5
2018-07-23,94789,9.2
2018-07-23,54778,9.3
2018-07-23,14750,9.1
2018-07-23,14735,8.7
2018-07-23,64775,9.9
2018-07-23,94728,5.6
2018-07-23,94704,9.5
2018-07-23,54773,9.3
2018-07-23,04720,9.9
2018-07-23,04724,9.6
2018-07-23,94740,10
2018-07-23,14747,10
2018-07-23,14771,9.4
2018-07-23,14715,10
2018-07-22,99999,331.89861209126826
2018-07-22,94745,6.6
2018-07-22,64756,999.9
2018-07-22,00465,7.9
2018-07-22,54778,7.4
2018-07-22,54790,7.6
2018-07-22,14719,6.9
2018-07-22,94704,7.4
2018-07-22,14757,8.9
2018-07-22,04720,9
2018-07-22,04724,8.6
2018-07-22,94789,7.4
2018-07-22,94761,8.9
2018-07-22,14732,7.9
2018-07-22,64775,10
2018-07-22,14735,9
2018-07-22,64776,9.8
2018-07-22,14771,9.6
2018-07-22,94725,9.5
2018-07-22,14715,10
2018-07-22,94740,10
2018-07-22,54780,999.9
2018-07-22,54757,6.4
2018-07-22,64758,999.9
2018-07-22,04741,12.5
2018-07-22,64761,6.4
2018-07-22,14714,7.2
2018-07-22,04789,9.2
2018-07-22,54787,8.9
2018-07-22,14747,8.2
2018-07-22,04781,7.5
2018-07-22,04725,9.1
2018-07-22,94728,6.6
2018-07-22,14748,7.6
2018-07-22,14733,8.6
2018-07-22,54773,9.8
2018-07-22,94790,9.5
2018-07-22,14768,9.5
2018-07-22,14750,10
2018-07-21,00465,10
2018-07-21,14719,10
2018-07-21,54778,10
2018-07-21,94728,10
2018-07-21,04789,10
2018-07-21,94761,10
2018-07-21,14750,9.3
2018-07-21,14748,10
2018-07-21,04720,10
2018-07-21,54757,9.8
2018-07-21,14735,10
2018-07-21,14747,10
2018-07-21,94789,10
2018-07-21,04724,10
2018-07-21,94704,10
2018-07-21,94745,10
2018-07-21,64775,10
2018-07-21,14768,10
2018-07-21,14733,10
2018-07-21,94790,10
2018-07-21,99999,334.07194490228426
2018-07-21,64756,999.9
2018-07-21,64758,999.9
2018-07-21,04741,14.4
2018-07-21,14714,15.4
2018-07-21,64761,10
2018-07-21,04781,10
2018-07-21,54790,10
2018-07-21,04725,10
2018-07-21,54773,10
2018-07-21,94740,10
2018-07-21,54787,10
2018-07-21,64776,10
2018-07-21,14771,10
2018-07-21,54780,999.9
2018-07-21,14715,10
2018-07-21,94725,10
2018-07-21,14732,10
2018-07-21,14757,10
2018-07-20,64756,999.9
2018-07-20,64761,10
2018-07-20,94740,10
2018-07-20,54790,10
2018-07-20,54787,9.9
2018-07-20,14757,10
2018-07-20,04781,10
2018-07-20,54780,999.9
2018-07-20,14771,10
2018-07-20,64775,10
2018-07-20,14747,10
2018-07-20,04725,10
2018-07-20,54757,10
2018-07-20,04789,10
2018-07-20,14735,10
2018-07-20,94704,10
2018-07-20,94725,10
2018-07-20,99999,329.45009816376114
2018-07-20,64758,999.9
2018-07-20,04741,14.3
2018-07-20,14714,16.7
2018-07-20,00465,9.9
2018-07-20,14750,8.4
2018-07-20,04720,10
2018-07-20,94761,10
2018-07-20,14715,10
2018-07-20,94790,10
2018-07-20,94745,10
2018-07-20,94789,10
2018-07-20,14768,10
2018-07-20,94728,9.9
2018-07-20,14732,10
2018-07-20,14748,10
2018-07-20,04724,10
2018-07-20,14719,10
2018-07-20,54773,10
2018-07-20,64776,10
2018-07-20,14733,10
2018-07-20,54778,10
2018-07-19,99999,339.14665815734446
2018-07-19,64758,999.9
2018-07-19,04741,14
2018-07-19,00465,10
2018-07-19,94740,8.8
2018-07-19,14750,8.9
2018-07-19,14748,9.7
2018-07-19,04720,9.8
2018-07-19,94761,10
2018-07-19,94745,10
2018-07-19,94704,10
2018-07-19,64776,10
2018-07-19,54790,10
2018-07-19,14719,10
2018-07-19,04789,10
2018-07-19,94790,10
2018-07-19,04781,10
2018-07-19,94725,10
2018-07-19,94789,10
2018-07-19,14735,10
2018-07-19,14747,10
2018-07-19,14768,10
2018-07-19,64756,999.9
2018-07-19,14714,15.7
2018-07-19,64761,10
2018-07-19,54757,9.3
2018-07-19,54773,10
2018-07-19,54780,999.9
2018-07-19,14715,10
2018-07-19,04725,10
2018-07-19,14732,10
2018-07-19,94728,10
2018-07-19,54778,10
2018-07-19,54787,10
2018-07-19,14771,10
2018-07-19,04724,10
2018-07-19,14733,10
2018-07-19,64775,10
2018-07-19,14757,10
2018-07-18,64756,999.9
2018-07-18,64758,999.9
2018-07-18,04741,14.6
2018-07-18,00465,10
2018-07-18,64761,9.6
2018-07-18,14714,14.7
2018-07-18,94728,8.8
2018-07-18,04720,9.7
2018-07-18,54787,10
2018-07-18,14747,10
2018-07-18,14750,9.2
2018-07-18,54778,10
2018-07-18,94761,10
2018-07-18,94704,10
2018-07-18,94745,9.9
2018-07-18,54757,10
2018-07-18,94725,10
2018-07-18,14733,10
2018-07-18,54780,999.9
2018-07-18,14771,10
2018-07-18,04724,10
2018-07-18,14715,10
2018-07-18,99999,333.0864121605926
2018-07-18,14757,7.7
2018-07-18,04781,9.8
2018-07-18,04789,9.6
2018-07-18,14719,9.8
2018-07-18,14732,10
2018-07-18,54790,9.9
2018-07-18,64776,10
2018-07-18,64775,10
2018-07-18,94740,10
2018-07-18,14735,10
2018-07-18,14768,10
2018-07-18,54773,10
2018-07-18,94790,10
2018-07-18,04725,10
2018-07-18,14748,10
2018-07-18,94789,10
2018-07-17,99999,333.69833971902722
2018-07-17,04725,7.2
2018-07-17,04741,8.8
2018-07-17,14714,9.4
2018-07-17,00465,7.3
2018-07-17,64775,8.8
2018-07-17,04720,8.2
2018-07-17,54787,9.8
2018-07-17,94740,9.9
2018-07-17,14747,9.8
2018-07-17,14719,8.7
2018-07-17,94725,9.7
2018-07-17,94728,7.2
2018-07-17,54790,8.7
2018-07-17,04789,9.9
2018-07-17,14771,9.3
2018-07-17,14733,10
2018-07-17,14768,10
2018-07-17,54780,999.9
2018-07-17,14715,9.6
2018-07-17,54757,6.6
2018-07-17,64756,999.9
2018-07-17,64758,999.9
2018-07-17,64761,9.1
2018-07-17,14748,9.3
2018-07-17,94745,7.7
2018-07-17,94761,9.1
2018-07-17,94790,8.3
2018-07-17,94704,9.5
2018-07-17,14732,9.5
2018-07-17,14750,9.6
2018-07-17,14735,8.9
2018-07-17,04781,9.6
2018-07-17,54773,9.5
2018-07-17,64776,9.6
2018-07-17,14757,9.4
2018-07-17,54778,9
2018-07-17,04724,9.6
2018-07-17,94789,9.8
2018-07-16,99999,331.57769230769145
2018-07-16,64756,999.9
2018-07-16,04741,14.5
2018-07-16,64761,8.8
2018-07-16,00465,8
2018-07-16,54757,7.3
2018-07-16,14719,7.8
2018-07-16,94740,8.3
2018-07-16,54778,8.6
2018-07-16,04789,9.2
2018-07-16,14747,9.7
2018-07-16,94725,9.7
2018-07-16,04725,8.3
2018-07-16,54790,9.2
2018-07-16,04781,9.4
2018-07-16,14735,10
2018-07-16,64775,9.8
2018-07-16,14757,8.9
2018-07-16,54780,999.9
2018-07-16,14768,9.3
2018-07-16,14732,10
2018-07-16,94704,9.8
2018-07-16,14733,10
2018-07-16,14715,9.9
2018-07-16,94745,10
2018-07-16,64758,999.9
2018-07-16,14714,16.3
2018-07-16,04720,7.3
2018-07-16,14748,7.3
2018-07-16,54773,7.6
2018-07-16,94790,7.8
2018-07-16,54787,9.5
2018-07-16,94761,9.8
2018-07-16,04724,9.5
2018-07-16,64776,9.9
2018-07-16,14750,10
2018-07-16,94789,9.4
2018-07-16,14771,10
2018-07-16,94728,9.1
2018-07-15,99999,341.95863411181239
2018-07-15,00465,9.3
2018-07-15,14714,12
2018-07-15,14748,7.6
2018-07-15,04789,9.4
2018-07-15,94740,9.3
2018-07-15,04725,8.8
2018-07-15,14757,8.7
2018-07-15,14735,9.8
2018-07-15,94745,9.4
2018-07-15,94725,9.6
2018-07-15,14732,8.7
2018-07-15,94761,10
2018-07-15,04720,10
2018-07-15,54787,9.7
2018-07-15,04724,8.6
2018-07-15,54780,999.9
2018-07-15,14768,9.7
2018-07-15,04781,9.8
2018-07-15,94704,9.7
2018-07-15,54790,10
2018-07-15,14715,9.9
2018-07-15,64756,999.9
2018-07-15,64758,999.9
2018-07-15,04741,15
2018-07-15,64761,10
2018-07-15,54757,6.5
2018-07-15,54773,8.2
2018-07-15,94789,9.3
2018-07-15,94728,7.8
2018-07-15,14750,9
2018-07-15,94790,8.4
2018-07-15,64775,9.8
2018-07-15,14747,10
2018-07-15,54778,10
2018-07-15,14733,10
2018-07-15,14719,9.7
2018-07-15,14771,10
2018-07-14,99999,336.86911242603196
2018-07-14,54746,9.5
2018-07-14,64758,999.9
2018-07-14,64756,999.9
2018-07-14,04720,9.9
2018-07-14,54757,9.3
2018-07-14,14748,9.9
2018-07-14,54790,10
2018-07-14,14733,9.9
2018-07-14,54773,10
2018-07-14,94728,10
2018-07-14,14771,10
2018-07-14,04781,10
2018-07-14,54787,10
2018-07-14,94790,9.5
2018-07-14,14719,9.9
2018-07-14,14732,10
2018-07-14,94725,10
2018-07-14,14768,10
2018-07-14,14735,10
2018-07-14,04724,9.6
2018-07-14,04741,13.6
2018-07-14,14714,16.1
2018-07-14,64761,10
2018-07-14,00465,9.9
2018-07-14,14747,9.5
2018-07-14,04789,10
2018-07-14,94761,9.9
2018-07-14,04725,10
2018-07-14,94704,9.8
2018-07-14,54778,9.9
2018-07-14,94745,10
2018-07-14,54780,999.9
2018-07-14,14750,9.7
2018-07-14,14757,9.9
2018-07-14,94789,10
2018-07-14,94740,9.8
2018-07-14,64775,10
2018-07-14,14715,10
2018-07-13,99999,333.10859565570985
2018-07-13,64756,999.9
2018-07-13,00465,10
2018-07-13,54746,10
2018-07-13,14750,8.8
2018-07-13,14715,9.7
2018-07-13,04720,10
2018-07-13,14748,10
2018-07-13,94761,10
2018-07-13,64775,10
2018-07-13,14771,10
2018-07-13,94728,10
2018-07-13,04781,10
2018-07-13,04789,10
2018-07-13,14768,10
2018-07-13,94704,10
2018-07-13,54773,10
2018-07-13,94789,10
2018-07-13,04724,10
2018-07-13,54787,10
2018-07-13,14747,10
2018-07-13,54757,10
2018-07-13,64758,999.9
2018-07-13,04741,14.1
2018-07-13,14714,16.7
2018-07-13,64761,10
2018-07-13,94740,10
2018-07-13,54790,9.8
2018-07-13,14719,10
2018-07-13,94745,10
2018-07-13,54778,10
2018-07-13,14757,10
2018-07-13,94725,10
2018-07-13,04725,10
2018-07-13,14733,10
2018-07-13,14732,10
2018-07-13,54780,999.9
2018-07-13,14735,10
2018-07-13,94790,10
2018-07-12,99999,324.92050359712221
2018-07-12,64776,10
2018-07-12,64758,999.9
2018-07-12,14714,16.3
2018-07-12,94745,10
2018-07-12,04724,10
2018-07-12,94761,9.9
2018-07-12,94725,10
2018-07-12,04725,10
2018-07-12,04720,10
2018-07-12,94790,10
2018-07-12,04789,10
2018-07-12,54757,10
2018-07-12,14757,10
2018-07-12,54780,999.9
2018-07-12,64775,10
2018-07-12,14719,10
2018-07-12,64756,999.9
2018-07-12,04741,14.6
2018-07-12,00465,10
2018-07-12,64761,10
2018-07-12,94728,9.3
2018-07-12,14750,10
2018-07-12,54746,10
2018-07-12,94704,10
2018-07-12,94789,10
2018-07-12,14715,9.8
2018-07-12,14768,10
2018-07-12,54787,10
2018-07-12,54790,10
2018-07-12,14732,9.8
2018-07-12,04781,10
2018-07-12,14771,10
2018-07-12,14747,10
2018-07-12,54773,10
2018-07-12,14735,10
2018-07-12,14733,10
2018-07-12,14748,10
2018-07-12,54778,10
2018-07-12,94740,10
2018-07-11,64758,999.9
2018-07-11,04741,14.5
2018-07-11,04720,9.3
2018-07-11,94761,9
2018-07-11,94790,9.8
2018-07-11,54773,10
2018-07-11,54757,10
2018-07-11,94704,10
2018-07-11,04725,10
2018-07-11,14757,10
2018-07-11,94740,10
2018-07-11,54778,10
2018-07-11,14732,10
2018-07-11,14735,10
2018-07-11,14719,10
2018-07-11,94745,10
2018-07-11,04781,10
2018-07-11,04789,10
2018-07-11,14733,10
2018-07-11,99999,325.31540251280217
2018-07-11,64756,999.9
2018-07-11,64761,10
2018-07-11,00465,10
2018-07-11,14714,15.6
2018-07-11,14715,10
2018-07-11,64776,10
2018-07-11,54746,10
2018-07-11,94728,10
2018-07-11,94789,10
2018-07-11,04724,10
2018-07-11,14750,10
2018-07-11,54790,10
2018-07-11,54787,10
2018-07-11,14747,10
2018-07-11,14748,10
2018-07-11,14771,10
2018-07-11,64775,10
2018-07-11,94725,10
2018-07-11,54780,999.9
2018-07-11,14768,10
2018-07-10,64758,999.9
2018-07-10,04741,14.5
2018-07-10,64761,10
2018-07-10,14714,16.3
2018-07-10,00465,10
2018-07-10,14750,8.9
2018-07-10,04720,9.7
2018-07-10,94725,9.6
2018-07-10,94790,9.8
2018-07-10,14715,10
2018-07-10,14735,9.7
2018-07-10,94761,10
2018-07-10,14757,10
2018-07-10,14768,10
2018-07-10,54780,999.9
2018-07-10,04724,10
2018-07-10,14732,10
2018-07-10,14747,10
2018-07-10,94789,10
2018-07-10,14719,10
2018-07-10,94740,10
2018-07-10,94745,10
2018-07-10,04789,10
2018-07-10,99999,326.72578288100186
2018-07-10,54746,10
2018-07-10,64756,999.9
2018-07-10,64776,10
2018-07-10,14748,9.8
2018-07-10,14771,10
2018-07-10,14733,10
2018-07-10,04725,10
2018-07-10,54773,10
2018-07-10,54757,10
2018-07-10,04781,10
2018-07-10,94704,10
2018-07-10,64775,10
2018-07-10,54787,10
2018-07-10,54778,10
2018-07-10,94728,10
2018-07-10,54790,10
2018-07-09,99999,332.78122680890078
2018-07-09,64758,999.9
2018-07-09,64756,999.9
2018-07-09,64776,10
2018-07-09,14750,9
2018-07-09,94740,9.8
2018-07-09,54780,999.9
2018-07-09,04720,9.1
2018-07-09,94761,10
2018-07-09,14735,10
2018-07-09,04725,10
2018-07-09,14732,10
2018-07-09,14757,10
2018-07-09,94728,10
2018-07-09,54757,10
2018-07-09,54773,10
2018-07-09,14719,10
2018-07-09,94725,10
2018-07-09,94704,10
2018-07-09,14768,10
2018-07-09,54778,10
2018-07-09,94790,10
2018-07-09,04724,10
2018-07-09,04741,15
2018-07-09,14714,16.5
2018-07-09,64761,10
2018-07-09,00465,10
2018-07-09,54746,9.8
2018-07-09,54790,10
2018-07-09,14771,10
2018-07-09,94789,10
2018-07-09,64775,10
2018-07-09,94745,10
2018-07-09,14715,9.9
2018-07-09,14733,10
2018-07-09,14748,10
2018-07-09,14747,9.7
2018-07-09,54787,10
2018-07-09,04789,10
2018-07-09,04781,10
2018-07-08,99999,352.951386344211
2018-07-08,64756,999.9
2018-07-08,64758,999.9
2018-07-08,00465,10
2018-07-08,64761,9.8
2018-07-08,54746,10
2018-07-08,14771,10
2018-07-08,94704,10
2018-07-08,04724,10
2018-07-08,14732,10
2018-07-08,14747,10
2018-07-08,14757,10
2018-07-08,54790,9.3
2018-07-08,54787,10
2018-07-08,14768,10
2018-07-08,94728,10
2018-07-08,94745,10
2018-07-08,14748,10
2018-07-08,04741,15
2018-07-08,14714,16.3
2018-07-08,64776,10
2018-07-08,14750,8.3
2018-07-08,94761,10
2018-07-08,64775,10
2018-07-08,04720,8.9
2018-07-08,54773,9.2
2018-07-08,14715,10
2018-07-08,94740,10
2018-07-08,14735,10
2018-07-08,94789,10
2018-07-08,04781,10
2018-07-08,04725,10
2018-07-08,94725,10
2018-07-08,04789,10
2018-07-08,54757,10
2018-07-08,94790,10
2018-07-08,14719,10
2018-07-08,54778,10
2018-07-08,54780,999.9
2018-07-08,14733,10
2018-07-07,64761,10
2018-07-07,14714,16.3
2018-07-07,64776,10
2018-07-07,94740,9.7
2018-07-07,54757,10
